timestamp,charge_point_id,grid_load_kw,max_grid_capacity_kw,load_percentage,simultaneous_charging,voltage_v,frequency_hz,power_factor,demand_response_signal,dr_compliance_rate,ramp_rate_kw_min,reactive_power_kvar,thd_percentage,peak_hour,day_type,attack_type,label
2026-01-01 15:58:00,CP_IST_0038,500.97,1500,33.4,11,353.59,50.515,0.815,0,0.545,162.37,13.55,10.71,0,0,grid_instability,1
2026-01-01 02:39:00,CP_ANK_0087,722.78,1500,48.19,1,399.96,50.046,0.982,0,0,0.21,-16.29,2.03,0,0,normal,0
2026-01-01 08:51:00,CP_IZM_0047,790.84,1500,52.72,5,398.41,49.923,0.999,0,0,6.99,1.97,2.74,1,0,normal,0
2026-01-01 02:11:00,CP_IST_0072,419.13,750,55.88,4,399.72,49.956,0.998,0,0,11.04,-0.1,2.35,0,0,normal,0
2026-01-01 00:09:00,CP_IZM_0093,302.04,500,60.41,1,405.23,50.007,0.963,0,0,1.67,-6.52,2.59,0,0,normal,0
2026-01-01 15:24:00,CP_IST_0089,623.32,750,83.11,13,385.25,49.925,0.895,1,-0.46,59.19,58.07,3.75,0,0,dr_manipulation,1
2026-01-01 03:01:00,CP_IST_0086,675.71,1500,45.05,3,397.54,50.044,0.974,0,0,7.86,33.91,1.26,0,0,normal,0
2026-01-01 04:14:00,CP_ANT_0051,417.87,1000,41.79,2,403.8,50.083,0.989,0,0,14.41,-12.64,4.3,0,0,normal,0
2026-01-01 02:24:00,CP_ANT_0073,728.59,1500,48.57,1,407.71,49.986,0.994,0,0,11.46,-13.41,2.4,0,0,normal,0
2026-01-01 00:46:00,CP_IZM_0099,342.44,500,68.49,2,407.59,50.024,0.962,1,0.95,8.46,-28.2,3.45,0,0,normal,0
2026-01-01 05:31:00,CP_ANT_0037,890.1,1500,59.34,1,399.36,49.913,0.955,1,0.993,5.36,17.13,1.82,0,0,normal,0
2026-01-01 11:02:00,CP_ANK_0018,467.65,1000,46.76,4,405.29,49.981,0.989,0,0,4.89,-47.68,3.75,0,0,normal,0
2026-01-01 12:27:00,CP_IZM_0017,1167.97,1000,116.8,11,372.93,49.576,0.859,1,0.091,45.81,102.73,9.31,0,0,grid_overload,1
2026-01-01 04:41:00,CP_ANT_0008,628.73,1500,41.92,3,404.61,50.072,0.963,0,0,2.83,1.73,1.84,0,0,normal,0
2026-01-01 12:51:00,CP_IST_0019,1079.89,1500,71.99,9,392.3,50.121,0.733,0,0.343,37.82,189.54,9.03,0,0,power_imbalance,1
2026-01-01 08:02:00,CP_BUR_0013,894.22,1500,59.61,4,408.61,50.024,0.962,0,0,0.22,13.27,4.17,1,0,normal,0
2026-01-01 14:35:00,CP_IZM_0087,1506.04,1500,100.4,42,395.97,49.835,0.913,1,0.15,132.67,174.06,9.76,1,0,coordinated_attack,1
2026-01-01 10:59:00,CP_ANK_0098,402.56,1000,40.26,3,399.23,49.969,1.0,1,0.973,11.37,-48.81,3.29,0,0,normal,0
2026-01-01 14:56:00,CP_IST_0078,724.87,1000,72.49,10,389.14,49.886,0.929,1,-0.366,30.93,114.53,4.04,0,0,dr_manipulation,1
2026-01-01 01:26:00,CP_IST_0003,259.72,500,51.94,2,409.52,50.09,0.991,0,0,9.94,14.17,3.09,0,0,normal,0
2026-01-01 11:58:00,CP_BUR_0074,1071.32,1000,107.13,22,371.02,49.536,0.81,1,0.192,94.51,144.99,9.52,0,0,grid_overload,1
2026-01-01 03:54:00,CP_ANT_0005,466.68,750,62.22,1,395.66,50.073,0.962,1,0.905,13.8,-32.1,4.36,0,0,normal,0
2026-01-01 05:07:00,CP_ANK_0085,647.59,1000,64.76,2,407.66,49.966,0.988,1,0.957,5.45,-4.75,1.34,0,0,normal,0
2026-01-01 11:07:00,CP_ANT_0052,435.83,750,58.11,3,403.81,50.0,0.984,0,0,3.03,49.11,2.56,0,0,normal,0
2026-01-01 07:24:00,CP_ANK_0074,202.29,500,40.46,5,403.39,49.92,0.977,0,0,4.07,44.33,3.81,1,0,normal,0
2026-01-01 01:06:00,CP_IST_0016,586.79,1000,58.68,4,404.38,50.052,0.96,0,0,13.92,-6.19,3.44,0,0,normal,0
2026-01-01 05:17:00,CP_BUR_0100,338.97,500,67.79,4,401.25,50.058,0.984,0,0,0.19,-24.87,3.17,0,0,normal,0
2026-01-01 16:21:00,CP_BUR_0038,961.35,1000,96.14,7,401.09,49.727,0.878,2,0.247,169.25,212.79,8.61,0,0,grid_instability,1
2026-01-01 13:41:00,CP_ANT_0076,582.23,750,77.63,46,371.81,49.604,0.842,1,0.164,76.91,97.77,6.04,1,0,coordinated_attack,1
2026-01-01 01:42:00,CP_ANT_0055,412.56,750,55.01,3,396.08,50.072,0.952,0,0,6.9,-42.21,2.1,0,0,normal,0
2026-01-01 06:49:00,CP_IZM_0085,238.32,500,47.66,1,399.26,50.058,0.981,0,0,6.97,44.52,1.23,0,0,normal,0
2026-01-01 07:10:00,CP_BUR_0048,583.33,1000,58.33,5,403.58,50.012,0.998,0,0,13.97,-40.69,2.05,1,0,normal,0
2026-01-01 13:22:00,CP_IZM_0099,596.27,750,79.5,8,381.19,50.092,0.644,0,0.361,27.36,345.01,13.5,0,0,power_imbalance,1
2026-01-01 00:07:00,CP_BUR_0066,359.6,750,47.95,2,406.17,50.008,0.987,1,0.985,5.99,-28.07,4.49,0,0,normal,0
2026-01-01 15:42:00,CP_BUR_0075,727.77,1500,48.52,17,381.96,49.809,0.893,2,0.325,155.72,274.28,7.4,0,0,grid_instability,1
2026-01-01 07:47:00,CP_ANT_0019,779.44,1500,51.96,3,402.14,50.09,0.996,0,0,5.7,20.56,2.66,1,0,normal,0
2026-01-01 01:54:00,CP_BUR_0077,244.37,500,48.87,1,402.62,50.008,0.987,0,0,9.93,37.64,3.16,0,0,normal,0
2026-01-01 08:40:00,CP_BUR_0081,217.9,500,43.58,3,402.4,50.094,0.98,0,0,8.72,6.56,4.04,1,0,normal,0
2026-01-01 16:03:00,CP_ANT_0006,589.48,750,78.6,3,383.68,49.962,0.89,1,0.237,162.66,-16.43,12.52,0,0,grid_instability,1
2026-01-01 08:09:00,CP_IZM_0047,946.65,1500,63.11,2,399.15,49.939,0.99,1,0.925,2.4,42.27,1.19,1,0,normal,0
2026-01-01 06:08:00,CP_IST_0081,735.02,1500,49.0,5,407.88,49.91,0.955,0,0,0.9,31.38,2.67,0,0,normal,0
2026-01-01 08:39:00,CP_ANK_0089,318.68,500,63.74,2,398.94,50.091,0.992,1,0.869,9.99,-21.23,1.63,1,0,normal,0
2026-01-01 01:32:00,CP_ANT_0099,514.27,1000,51.43,5,402.96,49.991,0.98,0,0,11.9,-38.56,3.29,0,0,normal,0
2026-01-01 03:35:00,CP_IZM_0008,372.82,750,49.71,3,399.34,49.953,0.993,0,0,2.03,25.01,2.44,0,0,normal,0
2026-01-01 15:08:00,CP_ANT_0022,1147.76,1500,76.52,6,391.71,50.018,0.914,1,-0.009,35.8,66.88,5.29,0,0,dr_manipulation,1
2026-01-01 07:05:00,CP_ANT_0043,278.57,500,55.71,4,405.9,50.095,0.981,0,0,5.68,-11.94,3.69,1,0,normal,0
2026-01-01 05:24:00,CP_BUR_0069,518.62,750,69.15,5,403.0,50.025,0.961,0,0,12.97,-7.58,1.36,0,0,normal,0
2026-01-01 12:47:00,CP_IZM_0078,336.68,500,67.34,7,378.68,49.894,0.626,1,0.306,34.83,270.32,14.81,0,0,power_imbalance,1
2026-01-01 06:06:00,CP_BUR_0072,656.3,1000,65.63,3,401.76,50.014,0.999,0,0,12.21,22.08,3.81,0,0,normal,0
2026-01-01 10:19:00,CP_ANT_0008,346.97,500,69.39,5,397.52,49.929,0.963,0,0,2.31,45.22,3.38,0,0,normal,0
2026-01-01 12:38:00,CP_ANT_0051,1370.29,1500,91.35,13,384.47,49.553,0.868,0,0.194,41.26,132.58,7.07,0,0,grid_overload,1
2026-01-01 08:20:00,CP_IZM_0066,609.42,1000,60.94,5,403.14,50.059,0.989,0,0,9.31,-16.43,4.26,1,0,normal,0
2026-01-01 02:03:00,CP_IST_0085,258.57,500,51.71,4,395.65,49.977,0.969,0,0,5.36,-43.24,1.84,0,0,normal,0
2026-01-01 03:34:00,CP_IZM_0069,658.31,1000,65.83,5,404.49,49.933,0.957,0,0,12.2,30.54,3.0,0,0,normal,0
2026-01-01 12:54:00,CP_BUR_0029,712.81,1000,71.28,9,425.89,49.863,0.618,1,0.493,23.75,202.97,12.33,0,0,power_imbalance,1
2026-01-01 02:46:00,CP_ANK_0096,659.37,1500,43.96,4,401.85,49.912,0.973,0,0,10.85,-10.41,3.86,0,0,normal,0
2026-01-01 02:04:00,CP_BUR_0092,440.02,1000,44.0,3,403.19,50.063,0.959,1,0.997,7.18,-31.77,1.47,0,0,normal,0
2026-01-01 08:48:00,CP_ANT_0036,317.36,500,63.47,5,398.08,50.08,0.959,0,0,0.44,-35.44,3.61,1,0,normal,0
2026-01-01 12:21:00,CP_IST_0015,1531.76,1500,102.12,23,383.99,49.714,0.839,1,0.151,95.41,268.61,8.33,0,0,grid_overload,1
2026-01-01 09:52:00,CP_IZM_0087,754.73,1500,50.32,2,402.61,50.018,0.984,1,0.87,4.4,21.14,4.36,0,0,normal,0
2026-01-01 08:38:00,CP_ANK_0060,341.85,750,45.58,4,399.34,49.998,0.991,0,0,12.52,-19.61,2.96,1,0,normal,0
2026-01-01 02:59:00,CP_ANT_0075,942.73,1500,62.85,3,408.71,49.974,0.971,0,0,11.12,-48.38,2.94,0,0,normal,0
2026-01-01 01:35:00,CP_BUR_0085,759.12,1500,50.61,4,408.02,50.044,0.998,0,0,5.27,7.79,1.74,0,0,normal,0
2026-01-01 02:07:00,CP_ANT_0024,411.65,750,54.89,4,400.51,50.059,0.963,0,0,10.91,-42.11,3.11,0,0,normal,0
2026-01-01 10:04:00,CP_ANK_0044,205.55,500,41.11,3,400.85,50.044,0.994,0,0,3.21,1.17,2.09,0,0,normal,0
2026-01-01 13:30:00,CP_ANT_0083,502.61,750,67.01,8,423.87,50.192,0.69,0,0.487,27.59,252.45,12.23,0,0,power_imbalance,1
2026-01-01 13:09:00,CP_IZM_0026,1142.08,1500,76.14,6,410.18,49.856,0.766,0,0.468,32.86,390.84,10.08,0,0,power_imbalance,1
2026-01-01 03:30:00,CP_IST_0022,329.83,500,65.97,1,402.27,49.939,0.969,1,0.911,7.38,21.01,2.55,0,0,normal,0
2026-01-01 16:07:00,CP_IZM_0097,582.06,1000,58.21,20,437.1,50.184,0.84,1,0.142,169.76,138.32,10.34,0,0,grid_instability,1
2026-01-01 06:48:00,CP_ANT_0049,249.78,500,49.96,5,398.18,50.009,0.988,1,0.943,14.88,19.51,3.34,0,0,normal,0
2026-01-01 07:29:00,CP_IZM_0014,650.8,1500,43.39,4,401.92,49.934,0.988,0,0,7.62,-9.43,3.5,1,0,normal,0
2026-01-01 07:37:00,CP_BUR_0063,651.99,1000,65.2,2,399.33,50.075,0.956,0,0,1.08,-48.43,3.52,1,0,normal,0
2026-01-01 00:50:00,CP_BUR_0036,584.77,1000,58.48,5,406.62,49.993,0.991,0,0,4.83,-25.45,4.27,0,0,normal,0
2026-01-01 06:29:00,CP_ANT_0034,619.72,1000,61.97,3,408.01,50.02,0.993,0,0,1.03,-34.5,2.03,0,0,normal,0
2026-01-01 13:50:00,CP_IZM_0073,987.72,1000,98.77,15,387.82,49.891,0.878,1,0.098,82.28,98.6,9.09,1,0,coordinated_attack,1
2026-01-01 14:45:00,CP_ANT_0074,432.13,500,86.43,8,394.53,50.099,0.888,1,-0.454,57.74,50.21,5.01,0,0,dr_manipulation,1
2026-01-01 12:41:00,CP_IZM_0021,393.64,500,78.73,4,402.54,50.191,0.771,0,0.261,34.41,290.71,11.11,0,0,power_imbalance,1
2026-01-01 07:34:00,CP_ANT_0079,688.05,1500,45.87,3,399.5,50.059,0.984,1,0.958,13.73,49.03,3.04,1,0,normal,0
2026-01-01 14:03:00,CP_IST_0038,1561.9,2000,78.1,23,388.46,49.691,0.844,1,0.102,71.45,172.36,7.83,1,0,coordinated_attack,1
2026-01-01 06:24:00,CP_IST_0028,447.58,1000,44.76,1,406.17,50.01,0.956,1,0.946,2.98,38.75,4.02,0,0,normal,0
2026-01-01 02:06:00,CP_IZM_0050,364.37,750,48.58,1,407.99,49.966,0.956,0,0,6.55,-10.0,2.54,0,0,normal,0
2026-01-01 07:30:00,CP_ANK_0044,318.86,500,63.77,5,401.91,50.018,0.962,0,0,8.22,47.39,2.34,1,0,normal,0
2026-01-01 02:20:00,CP_IZM_0092,481.05,750,64.14,4,399.46,49.915,0.953,1,0.912,6.97,-15.98,1.5,0,0,normal,0
2026-01-01 00:27:00,CP_ANK_0080,509.4,1000,50.94,1,408.48,49.942,0.962,0,0,5.31,5.99,4.06,0,0,normal,0
2026-01-01 14:14:00,CP_ANK_0042,1431.86,1500,95.46,40,372.03,49.609,0.893,1,0.046,119.87,164.9,8.4,1,0,coordinated_attack,1
2026-01-01 16:32:00,CP_IZM_0028,416.15,500,83.23,11,358.51,50.507,0.786,2,0.369,101.92,250.46,15.39,0,0,grid_instability,1
2026-01-01 03:42:00,CP_IST_0014,416.87,750,55.58,4,395.14,50.039,0.991,1,0.954,7.17,-27.11,1.31,0,0,normal,0
2026-01-01 03:58:00,CP_IZM_0095,333.88,750,44.52,4,395.36,50.008,0.982,0,0,14.26,-49.85,3.3,0,0,normal,0
2026-01-01 04:37:00,CP_ANK_0029,503.27,1000,50.33,3,406.23,50.038,0.964,1,0.857,12.81,27.98,1.75,0,0,normal,0
2026-01-01 07:14:00,CP_ANK_0002,203.6,500,40.72,1,406.06,49.941,0.981,1,0.912,5.01,6.04,3.23,1,0,normal,0
2026-01-01 02:47:00,CP_ANK_0024,206.79,500,41.36,3,405.51,50.008,0.953,0,0,14.79,-2.79,2.0,0,0,normal,0
2026-01-01 05:10:00,CP_BUR_0075,315.82,500,63.16,4,401.86,50.018,0.975,1,0.851,11.04,5.32,2.51,0,0,normal,0
2026-01-01 03:26:00,CP_ANT_0041,319.93,500,63.99,5,397.8,49.965,0.973,0,0,10.06,-1.05,4.38,0,0,normal,0
2026-01-01 03:33:00,CP_ANT_0095,366.98,750,48.93,1,401.75,49.97,0.991,1,0.98,1.76,31.19,1.73,0,0,normal,0
2026-01-01 11:13:00,CP_ANK_0013,630.71,1500,42.05,5,404.86,50.043,0.972,1,0.973,12.62,-32.94,1.06,0,0,normal,0
2026-01-01 03:55:00,CP_ANK_0007,701.03,1500,46.74,2,401.24,50.044,0.964,0,0,8.57,-38.06,3.36,0,0,normal,0
2026-01-01 05:22:00,CP_BUR_0015,1048.48,1500,69.9,1,396.72,49.969,0.962,0,0,14.38,18.26,2.12,0,0,normal,0
2026-01-01 05:35:00,CP_BUR_0070,333.82,500,66.76,5,404.47,50.063,0.979,0,0,13.59,5.16,2.9,0,0,normal,0
2026-01-01 01:10:00,CP_BUR_0091,804.91,1500,53.66,3,408.04,50.096,0.962,1,0.885,11.63,-45.64,3.61,0,0,normal,0
2026-01-01 05:56:00,CP_BUR_0025,310.54,500,62.11,1,408.79,50.01,0.986,0,0,5.21,31.55,1.79,0,0,normal,0
2026-01-01 09:13:00,CP_IZM_0068,259.53,500,51.91,2,398.54,50.014,0.975,0,0,7.83,32.9,4.32,0,0,normal,0
2026-01-01 02:10:00,CP_IST_0098,315.13,750,42.02,3,400.43,50.09,0.952,0,0,10.19,44.88,2.3,0,0,normal,0
2026-01-01 13:18:00,CP_ANT_0095,751.55,1000,75.15,9,410.4,49.702,0.782,0,0.205,24.6,243.6,13.72,0,0,power_imbalance,1
2026-01-01 00:40:00,CP_BUR_0030,882.04,1500,58.8,3,401.6,50.043,0.962,0,0,4.8,4.02,1.48,0,0,normal,0
2026-01-01 10:16:00,CP_IST_0065,296.59,500,59.32,1,397.89,50.024,0.979,0,0,14.36,2.18,3.63,0,0,normal,0
2026-01-01 09:06:00,CP_BUR_0068,962.07,1500,64.14,5,406.14,49.918,0.992,0,0,8.88,-22.66,2.98,0,0,normal,0
2026-01-01 00:26:00,CP_IST_0017,852.41,1500,56.83,1,396.13,50.077,0.995,0,0,12.52,8.25,1.52,0,0,normal,0
2026-01-01 01:43:00,CP_IST_0047,919.27,1500,61.28,4,399.34,49.981,0.998,0,0,12.02,11.81,3.91,0,0,normal,0
2026-01-01 03:05:00,CP_IST_0008,522.8,750,69.71,2,399.5,50.066,0.954,0,0,1.4,-12.07,2.93,0,0,normal,0
2026-01-01 05:15:00,CP_IZM_0008,203.79,500,40.76,2,395.8,49.911,0.963,0,0,14.75,18.34,1.51,0,0,normal,0
2026-01-01 03:31:00,CP_ANT_0064,319.38,500,63.88,2,399.38,49.955,0.977,0,0,11.71,6.57,3.7,0,0,normal,0
2026-01-01 02:31:00,CP_IZM_0070,416.7,750,55.56,5,399.88,50.032,0.976,0,0,14.35,-4.03,2.87,0,0,normal,0
2026-01-01 16:19:00,CP_BUR_0038,642.67,750,85.69,8,373.81,49.762,0.873,1,0.55,138.99,10.13,9.86,0,0,grid_instability,1
2026-01-01 03:13:00,CP_IZM_0018,243.78,500,48.76,4,406.69,50.045,0.978,0,0,8.58,-33.04,2.33,0,0,normal,0
2026-01-01 02:36:00,CP_ANT_0084,391.55,750,52.21,4,402.16,49.94,0.998,0,0,4.28,-44.08,3.69,0,0,normal,0
2026-01-01 09:50:00,CP_ANT_0041,831.01,1500,55.4,5,409.03,50.081,0.993,0,0,10.71,2.83,2.48,0,0,normal,0
2026-01-01 12:12:00,CP_ANT_0055,438.42,500,87.68,15,388.35,49.55,0.807,1,0.166,69.57,274.87,11.77,0,0,grid_overload,1
2026-01-01 06:03:00,CP_ANT_0005,682.29,1500,45.49,5,399.2,49.944,0.979,0,0,7.89,-7.68,4.29,0,0,normal,0
2026-01-01 14:40:00,CP_IST_0041,643.19,750,85.76,8,406.78,49.997,0.903,1,-0.107,31.45,75.6,4.76,0,0,dr_manipulation,1
2026-01-01 14:01:00,CP_IST_0056,1196.24,1500,79.75,50,375.99,49.691,0.85,1,0.185,101.5,111.17,8.91,1,0,coordinated_attack,1
2026-01-01 16:31:00,CP_ANK_0021,404.1,750,53.88,19,395.28,50.176,0.728,0,0.344,118.3,338.46,12.18,0,0,grid_instability,1
2026-01-01 03:25:00,CP_ANT_0009,613.14,1500,40.88,5,408.25,49.99,0.971,0,0,10.57,-29.42,3.63,0,0,normal,0
2026-01-01 11:21:00,CP_ANT_0003,250.27,500,50.05,5,408.68,49.99,0.976,0,0,7.55,20.46,1.05,0,0,normal,0
2026-01-01 11:09:00,CP_IST_0051,875.86,1500,58.39,2,401.23,49.936,0.981,1,0.919,13.66,-31.66,2.99,0,0,normal,0
2026-01-01 07:48:00,CP_ANT_0056,605.34,1500,40.36,4,400.73,49.963,0.977,0,0,1.46,3.13,2.24,1,0,normal,0
2026-01-01 09:05:00,CP_IZM_0007,438.34,750,58.44,3,409.54,49.94,0.982,0,0,12.61,3.58,2.01,0,0,normal,0
2026-01-01 15:35:00,CP_ANK_0091,1233.86,1500,82.26,13,403.75,49.994,0.935,1,-0.438,37.93,85.16,5.85,0,0,dr_manipulation,1
2026-01-01 13:06:00,CP_ANK_0063,799.1,1500,53.27,5,413.91,50.25,0.784,1,0.26,29.86,229.32,14.98,0,0,power_imbalance,1
2026-01-01 11:30:00,CP_BUR_0063,632.37,1500,42.16,2,405.72,49.939,0.996,0,0,0.19,0.07,3.54,0,0,normal,0
2026-01-01 09:58:00,CP_IST_0099,929.65,1500,61.98,1,397.31,49.973,0.991,0,0,12.73,-6.09,2.46,0,0,normal,0
2026-01-01 03:48:00,CP_BUR_0008,563.91,1000,56.39,2,406.44,50.091,0.989,0,0,8.81,-48.62,1.76,0,0,normal,0
2026-01-01 16:04:00,CP_IZM_0082,1405.23,1500,93.68,11,374.54,49.87,0.705,1,0.429,112.97,108.1,15.69,0,0,grid_instability,1
2026-01-01 02:34:00,CP_ANT_0079,677.2,1000,67.72,3,406.21,49.943,0.991,0,0,14.0,19.62,1.48,0,0,normal,0
2026-01-01 15:54:00,CP_IZM_0011,374.61,750,49.95,14,410.77,49.973,0.765,1,0.19,127.79,132.81,8.17,0,0,grid_instability,1
2026-01-01 05:30:00,CP_ANT_0007,392.85,750,52.38,5,397.14,49.937,0.981,0,0,2.91,-31.86,3.8,0,0,normal,0
2026-01-01 03:50:00,CP_ANT_0059,517.22,1000,51.72,1,399.65,49.987,0.998,0,0,0.87,-41.38,2.52,0,0,normal,0
2026-01-01 00:08:00,CP_ANT_0033,313.37,500,62.67,1,397.29,49.932,0.984,0,0,5.77,9.59,2.64,0,0,normal,0
2026-01-01 00:19:00,CP_ANK_0068,366.76,750,48.9,1,403.69,50.008,0.987,0,0,0.75,-2.32,4.22,0,0,normal,0
2026-01-01 06:39:00,CP_ANT_0052,321.21,750,42.83,4,400.33,49.928,0.968,0,0,3.49,31.11,1.32,0,0,normal,0
2026-01-01 14:08:00,CP_ANT_0022,1556.39,1500,103.76,43,395.78,49.785,0.863,1,0.127,76.63,219.15,8.29,1,0,coordinated_attack,1
2026-01-01 10:38:00,CP_IZM_0008,860.52,1500,57.37,1,409.62,50.083,0.969,0,0,11.74,-43.8,3.81,0,0,normal,0
2026-01-01 00:06:00,CP_BUR_0083,520.35,1000,52.03,1,398.16,50.089,0.994,0,0,3.19,-0.08,4.1,0,0,normal,0
2026-01-01 05:00:00,CP_BUR_0073,891.98,1500,59.47,2,396.7,50.039,0.953,0,0,1.56,41.12,2.69,0,0,normal,0
2026-01-01 15:30:00,CP_ANK_0028,630.03,750,84.0,12,404.35,50.012,0.915,1,0.003,36.09,37.04,5.42,0,0,dr_manipulation,1
2026-01-01 06:51:00,CP_ANK_0051,227.96,500,45.59,5,409.5,50.012,0.986,0,0,3.71,2.94,2.17,0,0,normal,0
2026-01-01 00:21:00,CP_ANK_0051,292.91,500,58.58,4,404.86,50.013,0.966,0,0,3.06,21.62,1.84,0,0,normal,0
2026-01-01 07:22:00,CP_ANT_0003,246.65,500,49.33,1,405.31,50.019,0.954,1,0.983,1.55,26.62,3.61,1,0,normal,0
2026-01-01 13:59:00,CP_BUR_0032,1083.79,1000,108.38,32,374.28,49.82,0.863,1,0.184,86.17,85.46,9.66,1,0,coordinated_attack,1
2026-01-01 12:37:00,CP_IST_0062,851.92,750,113.59,15,369.73,49.561,0.876,1,0.047,53.9,245.26,8.21,0,0,grid_overload,1
2026-01-01 11:49:00,CP_ANT_0017,1183.92,1000,118.39,8,369.32,49.677,0.823,1,0.294,59.18,173.0,10.08,0,0,grid_overload,1
2026-01-01 15:21:00,CP_ANK_0063,622.49,750,83.0,7,389.15,49.931,0.977,1,-0.477,39.85,45.36,6.21,0,0,dr_manipulation,1
2026-01-01 09:00:00,CP_ANT_0021,793.81,1500,52.92,3,405.74,49.997,0.955,1,0.949,10.28,7.22,2.67,0,0,normal,0
2026-01-01 07:44:00,CP_ANK_0076,327.72,500,65.54,3,398.78,50.023,0.964,0,0,0.21,-38.85,1.61,1,0,normal,0
2026-01-01 05:47:00,CP_ANT_0098,834.92,1500,55.66,3,408.12,50.04,0.971,1,0.968,5.72,8.9,3.59,0,0,normal,0
2026-01-01 09:49:00,CP_BUR_0063,250.08,500,50.02,1,404.46,50.043,0.999,1,0.961,8.94,5.43,2.02,0,0,normal,0
2026-01-01 11:03:00,CP_IZM_0014,570.46,1000,57.05,5,408.71,50.015,0.97,1,0.881,5.86,3.45,1.66,0,0,normal,0
2026-01-01 03:06:00,CP_ANT_0089,318.6,750,42.48,4,404.67,49.966,0.999,0,0,13.42,41.92,1.8,0,0,normal,0
2026-01-01 15:06:00,CP_IST_0031,865.15,1000,86.52,11,402.42,50.011,0.957,1,-0.21,53.17,74.03,4.65,0,0,dr_manipulation,1
2026-01-01 05:38:00,CP_IST_0059,412.13,1000,41.21,4,398.48,49.953,0.962,0,0,7.77,29.15,2.36,0,0,normal,0
2026-01-01 11:06:00,CP_BUR_0091,522.66,750,69.69,2,403.05,49.996,0.953,0,0,1.95,-29.43,2.51,0,0,normal,0
2026-01-01 02:35:00,CP_ANT_0001,354.55,750,47.27,5,398.39,49.947,0.955,0,0,10.76,-39.95,3.7,0,0,normal,0
2026-01-01 16:25:00,CP_ANT_0071,443.99,500,88.8,18,430.83,50.338,0.791,0,0.299,91.86,48.28,7.74,0,0,grid_instability,1
2026-01-01 07:42:00,CP_ANT_0039,858.28,1500,57.22,3,401.32,50.092,0.99,0,0,2.51,19.51,3.09,1,0,normal,0
2026-01-01 07:56:00,CP_ANT_0009,445.48,1000,44.55,3,408.57,50.015,0.976,1,0.922,6.06,22.78,3.84,1,0,normal,0
2026-01-01 04:43:00,CP_ANK_0072,377.21,750,50.3,2,405.29,50.028,0.974,0,0,7.61,34.54,3.94,0,0,normal,0
2026-01-01 13:57:00,CP_BUR_0007,1452.49,1500,96.83,25,379.11,49.686,0.9,1,0.003,63.69,128.11,7.97,1,0,coordinated_attack,1
2026-01-01 07:21:00,CP_IST_0067,442.99,1000,44.3,1,407.33,50.088,0.984,0,0,3.08,-46.34,2.36,1,0,normal,0
2026-01-01 11:40:00,CP_IZM_0048,441.95,500,88.39,24,383.75,49.613,0.862,1,0.28,68.39,167.41,8.58,0,0,grid_overload,1
2026-01-01 13:05:00,CP_ANT_0060,273.18,500,54.64,4,387.44,49.795,0.68,0,0.267,46.22,317.29,10.44,0,0,power_imbalance,1
2026-01-01 01:14:00,CP_ANT_0053,674.86,1500,44.99,3,408.55,49.909,0.99,0,0,5.38,-6.93,1.85,0,0,normal,0
2026-01-01 12:49:00,CP_IZM_0045,533.2,750,71.09,6,391.7,49.822,0.77,1,0.368,48.73,380.23,8.42,0,0,power_imbalance,1
2026-01-01 03:15:00,CP_ANT_0084,403.02,750,53.74,2,399.57,50.09,0.967,1,0.971,4.94,-16.53,3.85,0,0,normal,0
2026-01-01 11:05:00,CP_BUR_0053,727.72,1500,48.51,2,399.37,50.005,0.973,0,0,7.78,-32.82,4.01,0,0,normal,0
2026-01-01 10:24:00,CP_IZM_0077,200.15,500,40.03,4,409.42,50.024,0.983,0,0,0.01,43.35,2.69,0,0,normal,0
2026-01-01 16:12:00,CP_IST_0065,583.76,750,77.83,5,384.5,50.214,0.944,1,0.194,83.48,0.89,13.71,0,0,grid_instability,1
2026-01-01 09:47:00,CP_IST_0055,891.88,1500,59.46,2,401.54,50.025,0.99,0,0,1.29,26.97,1.52,0,0,normal,0
2026-01-01 01:29:00,CP_BUR_0014,404.73,1000,40.47,3,395.79,50.048,0.976,0,0,7.14,27.8,2.8,0,0,normal,0
2026-01-01 14:31:00,CP_ANK_0048,1993.85,2000,99.69,46,378.39,49.661,0.834,1,0.195,80.75,206.12,6.05,1,0,coordinated_attack,1
2026-01-01 14:26:00,CP_IST_0057,1977.36,2000,98.87,16,386.57,49.616,0.897,1,0.139,98.67,152.56,5.69,1,0,coordinated_attack,1
2026-01-01 08:45:00,CP_ANT_0077,262.6,500,52.52,1,396.75,49.926,0.951,0,0,4.67,-13.74,3.86,1,0,normal,0
2026-01-01 15:36:00,CP_IST_0079,540.53,750,72.07,7,386.4,49.991,0.886,1,-0.442,44.04,118.51,3.78,0,0,dr_manipulation,1
2026-01-01 02:42:00,CP_ANT_0048,738.06,1500,49.2,4,405.29,50.085,0.994,0,0,10.35,13.87,4.29,0,0,normal,0
2026-01-01 09:04:00,CP_IZM_0098,347.86,500,69.57,4,403.56,49.964,0.955,1,0.865,10.13,-16.4,2.76,0,0,normal,0
2026-01-01 01:55:00,CP_BUR_0097,336.51,750,44.87,5,407.14,49.933,0.972,1,0.905,10.79,46.96,3.14,0,0,normal,0
2026-01-01 13:19:00,CP_BUR_0082,600.53,1000,60.05,9,384.51,50.284,0.639,1,0.449,44.04,294.46,8.9,0,0,power_imbalance,1
