timestamp,charge_point_id,command_type,voltage,current_amp,temperature,state_of_charge,power_kw,max_allowed_current,max_allowed_temp,max_allowed_voltage,current_deviation,temp_deviation,voltage_deviation,is_rapid_charging,command_source,anomaly_type,risk_level,label
2025-01-03T09:41:53.000Z,CP_003,RemoteStartTransaction,408.91,17.81,39.5,89.7,17.56,24.16,55.7,437.93,6.35,16.2,29.02,1,csms,normal,none,0
2025-01-01T07:48:15.000Z,CP_019,Reset,404.41,22.06,20.7,82.3,10.05,29.18,42.7,431.22,7.12,22.0,26.81,1,csms,normal,none,0
2025-01-09T02:13:30.000Z,CP_014,SetChargingProfile,586.46,28.45,26.9,67.1,16.68,32.0,55.0,440.0,3.55,28.1,-146.46,1,manipulated,voltage_spike,high,1
2025-01-04T20:40:01.000Z,CP_002,UpdateFirmware,418.78,27.77,36.9,29.9,14.47,40.16,58.8,445.75,12.39,21.9,26.97,0,local,normal,none,0
2025-01-02T04:58:18.000Z,CP_004,RemoteStartTransaction,266.87,23.89,22.2,21.6,6.38,32.0,55.0,440.0,8.11,32.8,173.13,1,manipulated,voltage_drop,medium,1
2025-01-01T20:59:23.000Z,CP_005,Reset,395.47,29.42,30.5,56.4,9.92,39.13,55.3,416.93,9.71,24.8,21.46,0,csms,normal,none,0
2025-01-04T23:56:48.000Z,CP_016,Reset,400.76,18.86,37.8,54.7,14.46,33.42,54.9,432.38,14.56,17.1,31.62,0,csms,normal,none,0
2025-01-08T23:22:38.000Z,CP_011,RemoteStartTransaction,211.2,31.76,40.0,40.6,6.71,32.0,55.0,440.0,0.24,15.0,228.8,1,manipulated,voltage_drop,medium,1
2025-01-01T15:56:58.000Z,CP_008,ChangeConfiguration,203.54,31.17,42.6,69.8,6.34,32.0,55.0,440.0,0.83,12.4,236.46,1,manipulated,voltage_drop,medium,1
2025-01-05T15:44:13.000Z,CP_012,ChangeConfiguration,438.17,176.18,82.8,69.5,77.2,32.0,55.0,440.0,-144.18,-27.8,1.83,1,manipulated,combined_attack,critical,1
2025-01-03T14:14:35.000Z,CP_009,Reset,419.75,28.56,39.2,75.5,15.53,42.52,62.0,457.22,13.96,22.8,37.47,0,csms,normal,none,0
2025-01-03T22:22:34.000Z,CP_011,ChangeConfiguration,390.84,31.09,40.1,58.8,9.9,39.2,63.5,421.65,8.11,23.4,30.81,0,csms,normal,none,0
2025-01-03T15:59:57.000Z,CP_002,RemoteStartTransaction,397.66,31.82,34.0,48.9,9.04,44.02,46.2,424.65,12.2,12.2,26.99,1,csms,normal,none,0
2025-01-04T11:03:09.000Z,CP_012,RemoteStartTransaction,381.47,29.66,36.7,81.2,11.76,43.86,47.4,409.81,14.2,10.7,28.34,0,local,normal,none,0
2025-01-03T08:24:54.000Z,CP_015,UpdateFirmware,381.44,18.83,36.5,76.2,20.32,25.47,53.0,407.69,6.64,16.5,26.25,1,csms,normal,none,0
2025-01-03T14:18:00.000Z,CP_001,RemoteStartTransaction,399.33,60.74,33.9,103.7,10.21,32.0,55.0,440.0,-28.74,21.1,40.67,1,manipulated,battery_overcharge,critical,1
2025-01-01T18:45:39.000Z,CP_012,SetChargingProfile,416.85,18.12,37.8,92.9,10.0,28.54,57.4,451.06,10.42,19.6,34.21,1,local,normal,none,0
2025-01-04T11:06:16.000Z,CP_013,UpdateFirmware,407.12,31.56,37.3,38.2,16.68,45.4,52.1,444.15,13.84,14.8,37.03,0,local,normal,none,0
2025-01-04T13:36:18.000Z,CP_003,RemoteStartTransaction,481.65,131.89,84.8,19.5,63.52,32.0,55.0,440.0,-99.89,-29.8,-41.65,1,manipulated,combined_attack,critical,1
2025-01-03T18:16:35.000Z,CP_013,SetChargingProfile,405.99,18.61,31.4,90.3,17.28,33.01,43.5,430.07,14.4,12.1,24.08,0,local,normal,none,0
2025-01-02T05:39:56.000Z,CP_010,UpdateFirmware,419.17,16.03,20.6,63.2,9.12,29.51,42.6,459.15,13.48,22.0,39.98,0,local,normal,none,0
2025-01-03T01:38:18.000Z,CP_005,Reset,414.79,30.02,39.6,70.9,7.86,40.0,50.9,451.44,9.98,11.3,36.65,1,csms,normal,none,0
2025-01-01T07:40:38.000Z,CP_006,RemoteStartTransaction,479.36,23.19,23.3,64.2,11.12,32.0,55.0,440.0,8.81,31.7,-39.36,1,manipulated,voltage_spike,high,1
2025-01-01T10:19:55.000Z,CP_008,RemoteStartTransaction,393.32,18.69,32.8,19.7,14.85,32.75,48.0,427.87,14.06,15.2,34.55,0,csms,normal,none,0
2025-01-01T02:04:00.000Z,CP_002,Reset,389.16,30.49,41.5,16.0,10.87,42.18,54.7,411.81,11.69,13.2,22.65,1,csms,normal,none,0
2025-01-04T14:42:33.000Z,CP_003,RemoteStartTransaction,384.77,22.32,37.4,93.1,18.22,36.24,49.9,412.04,13.92,12.5,27.27,1,csms,normal,none,0
2025-01-05T15:18:24.000Z,CP_010,UpdateFirmware,408.08,31.01,42.6,18.4,8.68,44.38,53.9,428.41,13.37,11.3,20.33,0,local,normal,none,0
2025-01-04T04:37:53.000Z,CP_003,ChangeConfiguration,385.75,20.85,44.7,54.7,12.3,35.18,63.6,413.27,14.33,18.9,27.52,1,local,normal,none,0
2025-01-03T20:31:00.000Z,CP_004,UpdateFirmware,396.84,24.8,40.0,70.7,12.14,37.44,63.2,426.88,12.64,23.2,30.04,0,csms,normal,none,0
2025-01-01T12:42:24.000Z,CP_005,UpdateFirmware,399.81,16.59,32.6,60.2,20.1,30.33,49.2,430.33,13.74,16.6,30.52,0,csms,normal,none,0
2025-01-03T04:54:15.000Z,CP_014,ChangeConfiguration,408.97,121.7,33.9,75.9,49.77,32.0,55.0,440.0,-89.7,21.1,31.03,1,manipulated,overcurrent_attack,critical,1
2025-01-01T02:30:31.000Z,CP_015,UpdateFirmware,403.41,19.22,34.2,80.9,8.14,24.3,53.7,437.67,5.08,19.5,34.26,1,local,normal,none,0
2025-01-01T04:44:10.000Z,CP_001,RemoteStartTransaction,381.84,28.74,27.3,41.9,9.53,39.05,45.8,417.69,10.31,18.5,35.85,0,csms,normal,none,0
2025-01-01T14:45:40.000Z,CP_016,ChangeConfiguration,414.9,16.57,21.7,63.6,20.85,31.54,42.9,443.58,14.97,21.2,28.68,0,local,normal,none,0
2025-01-03T15:06:33.000Z,CP_007,ChangeConfiguration,398.95,232.05,31.1,14.7,92.58,32.0,55.0,440.0,-200.05,23.9,41.05,1,manipulated,overcurrent_attack,critical,1
2025-01-02T11:22:05.000Z,CP_003,RemoteStartTransaction,403.88,28.55,41.6,11.0,13.44,41.34,62.5,435.07,12.79,20.9,31.19,0,local,normal,none,0
2025-01-03T09:18:48.000Z,CP_017,RemoteStartTransaction,383.54,432.48,44.0,83.5,165.87,32.0,55.0,440.0,-400.48,11.0,56.46,1,manipulated,overcurrent_attack,critical,1
2025-01-01T10:55:00.000Z,CP_004,RemoteStartTransaction,396.64,25.45,40.1,67.7,10.05,34.25,55.5,417.22,8.8,15.4,20.58,1,local,normal,none,0
2025-01-01T01:04:38.000Z,CP_013,SetChargingProfile,403.84,23.49,26.3,57.0,21.16,35.29,38.0,441.54,11.8,11.7,37.7,1,csms,normal,none,0
2025-01-04T20:34:51.000Z,CP_018,SetChargingProfile,407.75,31.95,117.1,23.5,17.33,32.0,55.0,440.0,0.05,-62.1,32.25,1,manipulated,temperature_limit_bypass,critical,1
2025-01-01T20:11:40.000Z,CP_002,Reset,380.19,20.38,39.0,24.3,18.56,30.28,60.5,401.95,9.9,21.5,21.76,1,local,normal,none,0
2025-01-03T18:24:46.000Z,CP_020,RemoteStartTransaction,414.91,26.98,30.4,58.7,13.63,35.1,49.5,443.89,8.12,19.1,28.98,0,csms,normal,none,0
2025-01-01T11:21:52.000Z,CP_004,ChangeConfiguration,396.03,31.4,26.8,42.8,19.82,44.4,46.5,431.97,13.0,19.7,35.94,0,csms,normal,none,0
2025-01-04T01:49:00.000Z,CP_005,ChangeConfiguration,411.98,27.66,43.1,38.8,9.04,37.45,53.7,445.54,9.79,10.6,33.56,1,csms,normal,none,0
2025-01-01T10:24:56.000Z,CP_003,RemoteStartTransaction,401.88,30.37,22.3,60.5,16.36,40.2,32.8,440.73,9.83,10.5,38.85,1,csms,normal,none,0
2025-01-01T14:21:51.000Z,CP_016,RemoteStartTransaction,407.01,23.66,34.8,65.0,13.4,31.1,46.7,438.86,7.44,11.9,31.85,0,csms,normal,none,0
2025-01-02T02:14:07.000Z,CP_010,Reset,394.29,25.85,23.0,88.5,20.83,39.81,42.1,417.85,13.96,19.1,23.56,1,csms,normal,none,0
2025-01-04T07:34:56.000Z,CP_020,SetChargingProfile,406.08,27.16,42.2,76.4,13.31,34.13,56.7,426.82,6.97,14.5,20.74,1,csms,normal,none,0
2025-01-08T09:59:45.000Z,CP_013,ChangeConfiguration,573.43,20.56,34.3,19.2,11.79,32.0,55.0,440.0,11.44,20.7,-133.43,1,manipulated,voltage_spike,high,1
2025-01-02T22:37:50.000Z,CP_013,RemoteStartTransaction,399.37,26.31,30.8,58.6,8.85,31.94,54.4,435.27,5.63,23.6,35.9,1,csms,normal,none,0
2025-01-01T00:15:23.000Z,CP_006,ChangeConfiguration,383.47,20.41,30.0,66.9,13.32,27.41,40.2,417.54,7.0,10.2,34.07,1,local,normal,none,0
2025-01-07T07:00:27.000Z,CP_005,SetChargingProfile,381.11,27.32,43.0,16.7,12.98,39.74,55.0,410.18,12.42,12.0,29.07,0,csms,normal,none,0
2025-01-02T21:11:29.000Z,CP_007,RemoteStartTransaction,402.79,31.09,24.5,34.0,11.93,44.94,46.8,436.54,13.85,22.3,33.75,0,csms,normal,none,0
2025-01-01T09:10:16.000Z,CP_009,RemoteStartTransaction,411.08,22.12,28.3,15.1,21.35,29.77,44.9,440.91,7.65,16.6,29.83,1,csms,normal,none,0
2025-01-01T17:08:10.000Z,CP_010,UpdateFirmware,390.74,18.33,24.2,33.5,11.78,31.16,39.6,429.62,12.83,15.4,38.88,0,local,normal,none,0
2025-01-01T17:30:47.000Z,CP_012,RemoteStartTransaction,380.81,29.08,27.6,33.8,14.58,41.04,39.1,418.19,11.96,11.5,37.38,1,local,normal,none,0
2025-01-01T01:15:50.000Z,CP_002,SetChargingProfile,403.24,27.05,37.2,23.2,18.65,34.54,54.7,436.96,7.49,17.5,33.72,0,csms,normal,none,0
2025-01-01T00:36:33.000Z,CP_020,ChangeConfiguration,406.0,23.04,38.1,63.4,9.61,32.16,58.4,443.2,9.12,20.3,37.2,0,csms,normal,none,0
2025-01-02T13:07:48.000Z,CP_013,SetChargingProfile,394.06,22.87,39.8,31.1,16.81,30.35,58.8,428.48,7.48,19.0,34.42,0,local,normal,none,0
2025-01-05T22:26:26.000Z,CP_001,RemoteStartTransaction,381.06,63.21,22.2,115.7,20.64,32.0,55.0,440.0,-31.21,32.8,58.94,1,manipulated,battery_overcharge,critical,1
2025-01-01T11:25:06.000Z,CP_011,UpdateFirmware,402.31,21.85,23.6,61.2,13.26,27.25,34.2,436.58,5.4,10.6,34.27,1,csms,normal,none,0
2025-01-02T14:33:13.000Z,CP_017,Reset,387.55,22.27,36.2,76.6,18.99,29.66,52.0,412.37,7.39,15.8,24.82,0,csms,normal,none,0
2025-01-01T21:54:27.000Z,CP_010,ChangeConfiguration,403.81,18.44,38.2,31.9,14.17,27.98,53.8,435.93,9.54,15.6,32.12,1,csms,normal,none,0
2025-01-10T09:45:26.000Z,CP_018,RemoteStartTransaction,419.5,18.0,139.5,27.7,13.32,32.0,55.0,440.0,14.0,-84.5,20.5,1,manipulated,temperature_limit_bypass,critical,1
2025-01-01T02:38:06.000Z,CP_015,ChangeConfiguration,403.91,27.25,21.2,72.9,13.27,34.59,34.5,441.18,7.34,13.3,37.27,0,local,normal,none,0
2025-01-02T08:45:25.000Z,CP_016,RemoteStartTransaction,285.1,27.0,20.7,32.8,7.7,32.0,55.0,440.0,5.0,34.3,154.9,1,manipulated,voltage_drop,medium,1
2025-01-06T04:13:50.000Z,CP_014,SetChargingProfile,415.31,22.78,38.7,79.4,16.49,33.85,55.1,446.65,11.07,16.4,31.34,0,local,normal,none,0
2025-01-02T02:31:43.000Z,CP_015,UpdateFirmware,399.55,17.32,20.8,74.7,11.66,25.07,38.9,422.91,7.75,18.1,23.36,1,csms,normal,none,0
2025-01-03T22:19:46.000Z,CP_011,RemoteStartTransaction,554.47,24.9,27.8,62.0,13.81,32.0,55.0,440.0,7.1,27.2,-114.47,1,manipulated,voltage_spike,high,1
2025-01-01T01:15:08.000Z,CP_019,RemoteStartTransaction,397.14,25.34,29.0,94.8,9.42,35.28,50.3,434.36,9.94,21.3,37.22,0,local,normal,none,0
2025-01-02T12:34:33.000Z,CP_007,RemoteStartTransaction,383.71,24.83,33.0,74.3,9.74,30.11,54.9,415.56,5.28,21.9,31.85,1,local,normal,none,0
2025-01-01T14:19:40.000Z,CP_014,SetChargingProfile,406.22,27.26,20.0,50.5,9.34,34.52,40.2,426.41,7.26,20.2,20.19,0,local,normal,none,0
2025-01-07T14:40:12.000Z,CP_016,ChangeConfiguration,401.41,31.61,93.7,68.1,9.66,32.0,55.0,440.0,0.39,-38.7,38.59,1,manipulated,temperature_limit_bypass,critical,1
2025-01-01T10:55:26.000Z,CP_005,Reset,382.99,28.5,26.6,63.0,13.2,34.3,41.5,416.48,5.8,14.9,33.49,1,local,normal,none,0
2025-01-02T08:23:36.000Z,CP_011,SetChargingProfile,418.16,25.23,20.0,15.3,15.22,38.7,44.7,444.55,13.47,24.7,26.39,0,csms,normal,none,0
2025-01-03T00:22:54.000Z,CP_019,SetChargingProfile,227.93,19.44,35.5,56.4,4.43,32.0,55.0,440.0,12.56,19.5,212.07,1,manipulated,voltage_drop,medium,1
2025-01-01T21:30:55.000Z,CP_008,SetChargingProfile,413.21,25.61,39.9,79.7,10.06,37.21,53.9,447.69,11.6,14.0,34.48,1,csms,normal,none,0
2025-01-05T09:23:10.000Z,CP_011,SetChargingProfile,416.52,28.73,66.7,18.3,16.77,32.0,55.0,440.0,3.27,-11.7,23.48,1,manipulated,temperature_limit_bypass,high,1
2025-01-05T21:01:15.000Z,CP_006,RemoteStartTransaction,462.61,26.59,31.3,32.6,12.3,32.0,55.0,440.0,5.41,23.7,-22.61,1,manipulated,voltage_spike,high,1
2025-01-01T11:06:44.000Z,CP_008,Reset,381.47,18.27,41.4,28.3,9.36,28.79,60.3,407.02,10.52,18.9,25.55,1,csms,normal,none,0
2025-01-04T10:57:17.000Z,CP_014,UpdateFirmware,415.57,17.87,35.6,64.9,13.95,27.23,48.0,450.09,9.36,12.4,34.52,1,local,normal,none,0
2025-01-03T15:22:22.000Z,CP_009,SetChargingProfile,216.06,21.19,37.5,64.0,4.58,32.0,55.0,440.0,10.81,17.5,223.94,1,manipulated,voltage_drop,medium,1
2025-01-02T21:58:30.000Z,CP_020,UpdateFirmware,417.57,31.48,35.0,73.6,8.06,39.02,54.3,443.62,7.54,19.3,26.05,1,csms,normal,none,0
2025-01-07T09:27:00.000Z,CP_020,ChangeConfiguration,415.5,273.47,23.2,71.5,113.63,32.0,55.0,440.0,-241.47,31.8,24.5,1,manipulated,overcurrent_attack,critical,1
2025-01-04T00:47:42.000Z,CP_020,SetChargingProfile,402.61,17.05,23.2,15.5,11.19,27.75,36.6,433.07,10.7,13.4,30.46,0,csms,normal,none,0
2025-01-02T01:38:58.000Z,CP_014,SetChargingProfile,387.39,31.17,29.1,35.9,8.81,36.31,47.4,424.63,5.14,18.3,37.24,1,local,normal,none,0
2025-01-02T02:34:48.000Z,CP_002,RemoteStartTransaction,469.75,30.31,23.8,72.6,14.24,32.0,55.0,440.0,1.69,31.2,-29.75,1,manipulated,voltage_spike,high,1
2025-01-02T11:17:39.000Z,CP_009,RemoteStartTransaction,380.57,17.78,24.4,60.3,9.61,27.25,46.5,405.8,9.47,22.1,25.23,1,csms,normal,none,0
2025-01-01T15:59:43.000Z,CP_003,Reset,383.65,17.37,30.8,73.3,12.84,23.67,41.7,422.78,6.3,10.9,39.13,1,csms,normal,none,0
2025-01-01T11:18:14.000Z,CP_010,UpdateFirmware,408.12,23.26,37.2,88.5,18.9,34.51,57.1,446.79,11.25,19.9,38.67,0,csms,normal,none,0
2025-01-01T20:37:15.000Z,CP_012,UpdateFirmware,416.56,16.45,37.5,90.5,15.63,27.08,50.3,456.32,10.63,12.8,39.76,1,csms,normal,none,0
2025-01-02T08:26:41.000Z,CP_001,Reset,414.59,31.47,37.1,50.3,9.33,38.2,59.1,439.07,6.73,22.0,24.48,1,local,normal,none,0
2025-01-05T11:36:04.000Z,CP_014,ChangeConfiguration,491.16,19.17,21.2,52.0,9.42,32.0,55.0,440.0,12.83,33.8,-51.16,1,manipulated,voltage_spike,high,1
2025-01-04T04:56:11.000Z,CP_008,ChangeConfiguration,494.31,23.84,35.8,60.8,11.78,32.0,55.0,440.0,8.16,19.2,-54.31,1,manipulated,voltage_spike,high,1
2025-01-01T00:04:45.000Z,CP_008,SetChargingProfile,410.92,31.76,41.4,83.7,12.95,41.29,63.9,434.17,9.53,22.5,23.25,0,local,normal,none,0
2025-01-07T13:02:25.000Z,CP_009,SetChargingProfile,496.03,20.01,36.3,75.6,9.93,32.0,55.0,440.0,11.99,18.7,-56.03,1,manipulated,voltage_spike,high,1
2025-01-01T16:38:39.000Z,CP_013,UpdateFirmware,398.51,24.87,39.8,86.1,13.97,37.97,59.6,424.94,13.1,19.8,26.43,0,csms,normal,none,0
2025-01-02T06:08:44.000Z,CP_003,RemoteStartTransaction,389.16,17.43,40.1,18.8,12.77,25.42,55.8,425.43,7.99,15.7,36.27,0,csms,normal,none,0
2025-01-01T18:17:48.000Z,CP_008,SetChargingProfile,412.29,29.52,44.4,79.6,16.36,40.95,54.8,450.87,11.43,10.4,38.58,0,csms,normal,none,0
2025-01-03T11:30:38.000Z,CP_015,SetChargingProfile,563.14,24.66,35.3,23.1,13.89,32.0,55.0,440.0,7.34,19.7,-123.14,1,manipulated,voltage_spike,high,1
2025-01-02T07:37:45.000Z,CP_003,SetChargingProfile,415.96,23.13,21.4,21.2,13.47,33.77,39.8,449.42,10.64,18.4,33.46,0,local,normal,none,0
2025-01-01T10:01:07.000Z,CP_020,ChangeConfiguration,411.97,27.36,27.8,11.2,13.36,34.61,50.4,434.24,7.25,22.6,22.27,0,local,normal,none,0
2025-01-01T18:13:15.000Z,CP_012,RemoteStartTransaction,381.95,20.5,34.9,81.6,17.22,28.36,45.0,404.1,7.86,10.1,22.15,1,local,normal,none,0
2025-01-09T00:53:14.000Z,CP_005,SetChargingProfile,417.69,51.86,41.5,119.0,21.4,32.0,55.0,440.0,-19.86,13.5,22.31,1,manipulated,battery_overcharge,critical,1
2025-01-01T06:50:02.000Z,CP_002,ChangeConfiguration,392.62,20.96,30.0,79.3,14.31,26.33,49.7,418.34,5.37,19.7,25.72,1,local,normal,none,0
2025-01-06T03:27:00.000Z,CP_016,Reset,401.42,28.54,44.1,47.1,20.72,39.24,66.4,432.64,10.7,22.3,31.22,0,csms,normal,none,0
2025-01-01T20:21:32.000Z,CP_018,UpdateFirmware,419.94,23.09,28.8,36.8,21.88,31.34,44.4,455.22,8.25,15.6,35.28,1,csms,normal,none,0
2025-01-02T19:07:35.000Z,CP_008,RemoteStartTransaction,381.82,19.81,21.0,22.6,20.3,34.08,35.1,417.63,14.27,14.1,35.81,0,csms,normal,none,0
2025-01-02T08:10:41.000Z,CP_020,UpdateFirmware,389.45,19.82,23.7,12.4,19.04,27.93,41.0,429.28,8.11,17.3,39.83,0,csms,normal,none,0
2025-01-06T15:49:47.000Z,CP_020,Reset,394.86,26.4,25.3,42.6,20.35,32.7,46.4,417.27,6.3,21.1,22.41,0,csms,normal,none,0
2025-01-02T23:23:11.000Z,CP_005,RemoteStartTransaction,387.92,18.91,43.7,48.3,19.29,25.77,54.6,411.57,6.86,10.9,23.65,1,local,normal,none,0
2025-01-09T01:25:33.000Z,CP_018,ChangeConfiguration,437.42,119.68,70.2,26.8,52.35,32.0,55.0,440.0,-87.68,-15.2,2.58,1,manipulated,combined_attack,critical,1
2025-01-01T10:56:39.000Z,CP_020,SetChargingProfile,388.85,17.01,40.6,87.3,11.81,26.09,52.7,427.78,9.08,12.1,38.93,1,csms,normal,none,0
2025-01-06T04:58:07.000Z,CP_001,ChangeConfiguration,386.23,26.51,25.7,43.6,11.77,35.79,38.4,422.46,9.28,12.7,36.23,1,local,normal,none,0
2025-01-01T02:44:44.000Z,CP_013,ChangeConfiguration,403.32,26.62,21.1,24.5,11.55,39.51,40.4,424.38,12.89,19.3,21.06,0,local,normal,none,0
2025-01-01T01:30:50.000Z,CP_007,ChangeConfiguration,383.77,26.54,28.9,44.9,20.01,32.08,48.7,416.69,5.54,19.8,32.92,1,local,normal,none,0
2025-01-01T00:48:23.000Z,CP_018,SetChargingProfile,418.14,30.76,43.0,60.9,14.53,36.88,58.4,457.85,6.12,15.4,39.71,0,csms,normal,none,0
2025-01-01T07:22:00.000Z,CP_019,Reset,392.95,18.79,21.3,73.0,15.08,31.25,38.4,428.51,12.46,17.1,35.56,0,local,normal,none,0
2025-01-01T10:01:25.000Z,CP_006,Reset,412.05,25.89,40.8,88.2,8.69,39.33,54.4,443.83,13.44,13.6,31.78,0,local,normal,none,0
2025-01-01T14:45:46.000Z,CP_018,SetChargingProfile,405.53,23.61,43.5,40.5,11.78,30.31,63.4,436.69,6.7,19.9,31.16,0,local,normal,none,0
2025-01-04T05:03:49.000Z,CP_014,SetChargingProfile,567.15,17.86,40.2,87.2,10.13,32.0,55.0,440.0,14.14,14.8,-127.15,1,manipulated,voltage_spike,high,1
2025-01-02T10:00:01.000Z,CP_018,RemoteStartTransaction,396.45,16.27,38.1,55.5,11.59,26.29,58.6,425.06,10.02,20.5,28.61,0,csms,normal,none,0
2025-01-03T09:15:06.000Z,CP_009,RemoteStartTransaction,409.2,20.82,106.5,49.3,16.03,32.0,55.0,440.0,11.18,-51.5,30.8,1,manipulated,temperature_limit_bypass,critical,1
2025-01-02T05:00:14.000Z,CP_005,UpdateFirmware,414.44,25.87,42.8,43.3,17.61,37.52,64.6,452.09,11.65,21.8,37.65,1,csms,normal,none,0
2025-01-02T23:06:57.000Z,CP_012,SetChargingProfile,539.04,24.75,38.8,47.3,13.34,32.0,55.0,440.0,7.25,16.2,-99.04,1,manipulated,voltage_spike,high,1
2025-01-01T07:13:37.000Z,CP_011,ChangeConfiguration,410.97,28.62,34.9,33.6,21.77,43.5,53.0,446.94,14.88,18.1,35.97,0,csms,normal,none,0
2025-01-01T22:56:44.000Z,CP_010,Reset,385.16,22.14,34.7,24.2,19.43,30.12,49.1,419.72,7.98,14.4,34.56,1,local,normal,none,0
2025-01-01T11:51:07.000Z,CP_014,Reset,415.58,27.89,42.4,42.9,21.62,37.85,59.9,454.07,9.96,17.5,38.49,1,csms,normal,none,0
2025-01-01T14:11:20.000Z,CP_018,RemoteStartTransaction,393.69,21.67,39.3,71.3,16.79,33.6,58.5,417.54,11.93,19.2,23.85,1,local,normal,none,0
2025-01-01T05:15:43.000Z,CP_004,RemoteStartTransaction,394.15,24.96,41.9,92.8,18.34,39.22,55.5,417.4,14.26,13.6,23.25,1,csms,normal,none,0
2025-01-07T09:47:01.000Z,CP_013,SetChargingProfile,400.45,58.89,42.8,104.8,17.96,32.0,55.0,440.0,-26.89,12.2,39.55,1,manipulated,battery_overcharge,critical,1
2025-01-04T23:51:15.000Z,CP_019,Reset,402.62,30.31,35.7,55.3,16.1,38.81,50.0,438.32,8.5,14.3,35.7,0,local,normal,none,0
2025-01-01T19:05:55.000Z,CP_003,SetChargingProfile,408.88,46.07,30.4,112.1,19.52,32.0,55.0,440.0,-14.07,24.6,31.12,1,manipulated,battery_overcharge,critical,1
2025-01-05T08:50:07.000Z,CP_009,RemoteStartTransaction,400.83,16.06,31.3,80.8,9.24,25.55,55.8,422.78,9.49,24.5,21.95,0,local,normal,none,0
2025-01-01T15:27:42.000Z,CP_020,SetChargingProfile,397.68,20.37,38.9,19.7,13.68,28.2,59.1,427.41,7.83,20.2,29.73,0,csms,normal,none,0
2025-01-03T14:53:04.000Z,CP_020,ChangeConfiguration,391.51,60.72,33.7,101.3,9.03,32.0,55.0,440.0,-28.72,21.3,48.49,1,manipulated,battery_overcharge,critical,1
2025-01-03T14:31:42.000Z,CP_017,UpdateFirmware,390.47,21.5,41.5,56.5,21.31,26.82,58.0,428.77,5.32,16.5,38.3,1,local,normal,none,0
2025-01-01T20:33:20.000Z,CP_020,RemoteStartTransaction,418.21,31.13,110.4,70.5,19.66,32.0,55.0,440.0,0.87,-55.4,21.79,1,manipulated,temperature_limit_bypass,critical,1
2025-01-02T03:02:24.000Z,CP_009,SetChargingProfile,402.26,18.08,34.6,31.7,12.23,30.18,46.9,425.33,12.1,12.3,23.07,0,local,normal,none,0
2025-01-01T22:10:28.000Z,CP_019,ChangeConfiguration,417.95,26.55,44.2,72.6,14.46,35.14,57.5,447.7,8.59,13.3,29.75,1,local,normal,none,0
2025-01-03T11:06:26.000Z,CP_019,UpdateFirmware,412.51,21.69,34.6,75.3,7.64,34.1,51.5,448.23,12.41,16.9,35.72,0,csms,normal,none,0
2025-01-01T05:15:03.000Z,CP_014,ChangeConfiguration,384.64,25.8,21.4,66.6,17.01,32.56,31.6,407.38,6.76,10.2,22.74,0,local,normal,none,0
2025-01-04T01:33:09.000Z,CP_001,RemoteStartTransaction,415.21,25.02,111.1,36.1,17.85,32.0,55.0,440.0,6.98,-56.1,24.79,1,manipulated,temperature_limit_bypass,critical,1
2025-01-01T08:08:51.000Z,CP_014,RemoteStartTransaction,404.1,30.18,32.8,81.7,15.4,38.32,53.9,435.17,8.14,21.1,31.07,0,csms,normal,none,0
2025-01-01T13:53:29.000Z,CP_003,SetChargingProfile,390.81,304.45,22.7,60.5,118.98,32.0,55.0,440.0,-272.45,32.3,49.19,1,manipulated,overcurrent_attack,critical,1
2025-01-02T01:34:37.000Z,CP_005,RemoteStartTransaction,392.36,27.28,33.1,21.5,21.94,42.04,45.3,431.02,14.76,12.2,38.66,1,csms,normal,none,0
2025-01-02T06:41:26.000Z,CP_016,ChangeConfiguration,406.02,28.09,27.2,34.3,8.26,40.78,47.0,430.66,12.69,19.8,24.64,0,local,normal,none,0
2025-01-02T22:17:42.000Z,CP_004,Reset,380.76,29.88,36.2,29.6,12.96,44.65,47.7,407.07,14.77,11.5,26.31,0,csms,normal,none,0
2025-01-06T12:43:17.000Z,CP_001,SetChargingProfile,419.15,29.7,82.0,22.0,14.67,32.0,55.0,440.0,2.3,-27.0,20.85,1,manipulated,temperature_limit_bypass,critical,1
2025-01-01T00:26:22.000Z,CP_018,RemoteStartTransaction,389.43,17.88,33.3,18.1,12.68,30.49,51.4,413.82,12.61,18.1,24.39,1,csms,normal,none,0
2025-01-02T16:02:07.000Z,CP_019,Reset,385.06,20.17,24.6,57.8,7.91,28.34,39.8,412.52,8.17,15.2,27.46,0,local,normal,none,0
2025-01-01T18:10:52.000Z,CP_017,RemoteStartTransaction,385.08,27.38,23.2,69.9,20.0,33.56,36.4,414.55,6.18,13.2,29.47,1,csms,normal,none,0
2025-01-03T15:05:26.000Z,CP_008,ChangeConfiguration,394.86,29.27,27.6,54.6,9.96,38.01,38.2,418.9,8.74,10.6,24.04,1,csms,normal,none,0
2025-01-02T05:49:55.000Z,CP_020,RemoteStartTransaction,417.15,26.14,35.8,14.6,15.06,34.33,54.3,443.69,8.19,18.5,26.54,0,csms,normal,none,0
2025-01-03T20:19:50.000Z,CP_015,Reset,396.03,22.62,35.5,56.6,21.62,31.46,50.6,432.31,8.84,15.1,36.28,1,local,normal,none,0
