timestamp,charge_point_id,protocol,encryption_type,tls_version,cipher_suite,is_encrypted,cipher_strength,key_size,certificate_status,certificate_days_remaining,handshake_completed,message_integrity_check,session_key_rotation,forward_secrecy,anomaly_type,label
2025-12-04 15:39:08,CP-049,OCPP 2.0.1,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,0,256,256,valid,364,0,0,1,1,encryption_bypass,1
2025-12-04 05:33:08,CP-005,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,384,verified,153,1,1,1,1,none,0
2025-12-04 16:40:08,CP-003,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,0,256,256,valid,318,1,0,1,1,encryption_bypass,1
2025-12-04 18:28:08,CP-014,ISO 15118,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,256,invalid_chain,228,1,0,1,1,man_in_the_middle,1
2025-12-04 05:30:08,CP-007,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,384,valid,69,1,1,1,1,none,0
2025-12-04 15:17:08,CP-018,OCPP 2.0.1,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,invalid_chain,292,1,0,1,1,man_in_the_middle,1
2025-12-04 18:38:08,CP-036,OCPP 1.6,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,not_trusted,190,1,0,1,1,man_in_the_middle,1
2025-12-04 04:11:08,CP-009,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,valid,49,1,1,1,1,none,0
2025-12-04 05:11:08,CP-029,ISO 15118,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,521,verified,124,1,1,1,1,none,0
2025-12-04 09:55:08,CP-044,OCPP 2.0,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,521,verified,33,1,1,1,1,none,0
2025-12-04 14:35:08,CP-048,CAN-BUS,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,valid,327,1,1,1,1,none,0
2025-12-04 09:54:08,CP-027,OCPP 2.0,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,verified,160,1,1,1,1,none,0
2025-12-04 09:25:08,CP-020,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,384,valid,124,1,1,1,1,none,0
2025-12-04 12:10:08,CP-015,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,verified,311,1,1,1,1,none,0
2025-12-04 06:54:08,CP-037,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,521,valid,302,1,1,1,1,none,0
2025-12-04 06:01:08,CP-005,ISO 15118,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,521,valid,144,1,1,1,1,none,0
2025-12-04 18:52:08,CP-035,OCPP 1.6,NULL,TLS 1.0,TLS_RSA_WITH_RC4_128_SHA,1,40,40,valid,359,1,1,1,0,weak_cipher,1
2025-12-04 03:53:08,CP-045,OCPP 2.0,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,384,valid,357,1,1,1,1,none,0
2025-12-04 10:28:08,CP-008,CAN-BUS,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,521,verified,126,1,1,1,1,none,0
2025-12-04 05:18:08,CP-028,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,384,384,verified,329,1,1,1,1,none,0
2025-12-04 06:55:08,CP-013,OCPP 1.6,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,521,verified,171,1,1,1,1,none,0
2025-12-04 10:26:08,CP-033,OCPP 1.6,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,521,verified,33,1,1,1,1,none,0
2025-12-04 19:23:08,CP-046,OCPP 1.6,NULL,TLS 1.1,NONE,1,40,64,valid,218,1,1,1,0,weak_cipher,1
2025-12-04 10:11:08,CP-014,OCPP 2.0.1,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,521,valid,309,1,1,1,1,none,0
2025-12-04 14:11:08,CP-012,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,verified,95,1,1,1,1,none,0
2025-12-04 09:51:08,CP-036,OCPP 2.0.1,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,384,valid,365,1,1,1,1,none,0
2025-12-04 12:01:08,CP-015,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,verified,117,1,1,1,1,none,0
2025-12-04 11:50:08,CP-002,OCPP 1.6,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,521,valid,33,1,1,1,1,none,0
2025-12-04 18:49:08,CP-042,OCPP 2.0,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,hostname_mismatch,0,1,1,1,1,certificate_error,1
2025-12-04 17:37:08,CP-041,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,0,256,256,valid,282,0,0,1,1,encryption_bypass,1
2025-12-04 06:27:08,CP-021,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,verified,55,1,1,1,1,none,0
2025-12-04 14:45:08,CP-024,OCPP 2.0,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,521,verified,86,1,1,1,1,none,0
2025-12-04 10:16:08,CP-014,OCPP 1.6,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,valid,158,1,1,1,1,none,0
2025-12-04 19:13:08,CP-006,ISO 15118,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,expired,-7,1,1,1,1,certificate_error,1
2025-12-04 16:42:08,CP-002,OCPP 1.6,RC4,TLS 1.0,NULL,1,56,128,valid,141,1,1,1,0,weak_cipher,1
2025-12-04 16:12:08,CP-035,CAN-BUS,NULL,TLS 1.0,NONE,1,64,64,valid,281,1,1,1,0,weak_cipher,1
2025-12-04 16:04:08,CP-037,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,self_signed,-15,1,1,1,1,certificate_error,1
2025-12-04 10:43:08,CP-030,ISO 15118,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,256,verified,79,1,1,1,1,none,0
2025-12-04 13:48:08,CP-022,OCPP 1.6,AES-128-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,384,verified,149,1,1,1,1,none,0
2025-12-04 18:35:08,CP-047,ISO 15118,NONE,NONE,NONE,0,0,0,valid,262,0,0,1,0,plaintext_communication,1
2025-12-04 18:46:08,CP-018,OCPP 2.0.1,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,128,valid,285,1,1,0,0,key_management_issue,1
2025-12-04 11:49:08,CP-003,ISO 15118,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,384,verified,352,1,1,1,1,none,0
2025-12-04 16:16:08,CP-010,OCPP 2.0.1,RC4,NONE,NULL,1,128,256,valid,334,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 15:40:08,CP-016,OCPP 2.0,DES,TLS 1.0,TLS_RSA_EXPORT_WITH_RC4_40_MD5,1,112,256,valid,132,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 13:47:08,CP-002,ISO 15118,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,521,verified,261,1,1,1,1,none,0
2025-12-04 17:21:08,CP-046,OCPP 2.0,NONE,NONE,NONE,0,0,0,valid,141,0,0,1,0,plaintext_communication,1
2025-12-04 13:09:08,CP-003,OCPP 2.0.1,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,verified,280,1,1,1,1,none,0
2025-12-04 04:07:08,CP-029,OCPP 1.6,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,256,verified,179,1,1,1,1,none,0
2025-12-04 07:53:08,CP-046,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,384,valid,150,1,1,1,1,none,0
2025-12-04 04:24:08,CP-045,OCPP 2.0,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,521,valid,261,1,1,1,1,none,0
2025-12-04 18:53:08,CP-021,OCPP 2.0,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,invalid_chain,0,1,1,1,1,certificate_error,1
2025-12-04 03:47:08,CP-032,OCPP 2.0,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,521,verified,329,1,1,1,1,none,0
2025-12-04 17:51:08,CP-032,OCPP 2.0.1,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,0,256,256,valid,255,1,0,1,1,encryption_bypass,1
2025-12-04 09:49:08,CP-019,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,521,verified,209,1,1,1,1,none,0
2025-12-04 04:19:08,CP-022,OCPP 2.0,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,521,verified,318,1,1,1,1,none,0
2025-12-04 05:59:08,CP-035,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,verified,179,1,1,1,1,none,0
2025-12-04 13:01:08,CP-033,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,521,verified,172,1,1,1,1,none,0
2025-12-04 15:29:08,CP-010,OCPP 1.6,NULL,TLS 1.0,TLS_RSA_WITH_NULL_SHA,1,56,128,valid,161,1,1,1,0,weak_cipher,1
2025-12-04 11:20:08,CP-023,CAN-BUS,AES-128-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,384,verified,342,1,1,1,1,none,0
2025-12-04 11:39:08,CP-048,ISO 15118,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,521,valid,272,1,1,1,1,none,0
2025-12-04 18:20:08,CP-032,OCPP 2.0,MD5,SSL 3.0,TLS_RSA_WITH_NULL_SHA,1,56,256,valid,360,1,1,1,0,downgrade_attack,1
2025-12-04 11:55:08,CP-032,OCPP 1.6,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,521,valid,208,1,1,1,1,none,0
2025-12-04 16:21:08,CP-012,OCPP 1.6,NONE,NONE,NONE,0,0,0,valid,356,0,0,1,0,plaintext_communication,1
2025-12-04 04:03:08,CP-003,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,521,valid,56,1,1,1,1,none,0
2025-12-04 11:12:08,CP-007,ISO 15118,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,384,256,verified,307,1,1,1,1,none,0
2025-12-04 17:31:08,CP-026,ISO 15118,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,64,valid,349,1,1,0,0,key_management_issue,1
2025-12-04 05:40:08,CP-031,ISO 15118,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,verified,210,1,1,1,1,none,0
2025-12-04 11:04:08,CP-020,CAN-BUS,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,verified,61,1,1,1,1,none,0
2025-12-04 08:29:08,CP-002,OCPP 1.6,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,384,verified,31,1,1,1,1,none,0
2025-12-04 15:22:08,CP-045,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,256,invalid_chain,288,1,0,1,1,man_in_the_middle,1
2025-12-04 10:14:08,CP-050,OCPP 2.0.1,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,521,valid,351,1,1,1,1,none,0
2025-12-04 11:28:08,CP-023,ISO 15118,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,521,valid,340,1,1,1,1,none,0
2025-12-04 09:02:08,CP-031,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,valid,319,1,1,1,1,none,0
2025-12-04 04:20:08,CP-021,ISO 15118,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,384,verified,198,1,1,1,1,none,0
2025-12-04 15:59:08,CP-022,ISO 15118,SHA1,TLS 1.0,TLS_RSA_WITH_RC4_128_SHA,1,64,56,valid,111,1,1,1,0,weak_cipher,1
2025-12-04 06:44:08,CP-045,OCPP 1.6,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,521,verified,109,1,1,1,1,none,0
2025-12-04 17:44:08,CP-002,OCPP 1.6,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,0,256,256,valid,303,1,0,1,1,encryption_bypass,1
2025-12-04 12:16:08,CP-015,OCPP 2.0.1,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,384,verified,75,1,1,1,1,none,0
2025-12-04 13:13:08,CP-012,ISO 15118,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,verified,159,1,1,1,1,none,0
2025-12-04 07:25:08,CP-029,OCPP 1.6,AES-128-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,521,valid,244,1,1,1,1,none,0
2025-12-04 05:13:08,CP-012,OCPP 2.0,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,521,verified,52,1,1,1,1,none,0
2025-12-04 04:23:08,CP-016,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,521,verified,218,1,1,1,1,none,0
2025-12-04 08:05:08,CP-026,OCPP 2.0,AES-128-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,256,verified,302,1,1,1,1,none,0
2025-12-04 14:17:08,CP-033,ISO 15118,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,384,valid,350,1,1,1,1,none,0
2025-12-04 19:14:08,CP-033,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,256,invalid_chain,127,1,0,1,1,man_in_the_middle,1
2025-12-04 08:39:08,CP-001,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,521,verified,334,1,1,1,1,none,0
2025-12-04 05:23:08,CP-023,ISO 15118,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,verified,113,1,1,1,1,none,0
2025-12-04 04:06:08,CP-037,OCPP 2.0,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,valid,310,1,1,1,1,none,0
2025-12-04 14:31:08,CP-049,OCPP 2.0.1,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,384,384,valid,365,1,1,1,1,none,0
2025-12-04 14:58:08,CP-015,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,valid,35,1,1,1,1,none,0
2025-12-04 19:16:08,CP-045,OCPP 2.0.1,RC4,SSL 2.0,NULL,1,112,256,valid,221,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 09:28:08,CP-041,ISO 15118,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,384,valid,295,1,1,1,1,none,0
2025-12-04 05:34:08,CP-007,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,verified,167,1,1,1,1,none,0
2025-12-04 12:28:08,CP-026,ISO 15118,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,valid,365,1,1,1,1,none,0
2025-12-04 08:38:08,CP-046,ISO 15118,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,256,verified,63,1,1,1,1,none,0
2025-12-04 13:26:08,CP-041,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,521,valid,147,1,1,1,1,none,0
2025-12-04 10:08:08,CP-008,OCPP 2.0,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,384,verified,123,1,1,1,1,none,0
2025-12-04 17:00:08,CP-037,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,invalid_chain,113,1,0,1,1,man_in_the_middle,1
2025-12-04 07:13:08,CP-015,ISO 15118,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,verified,128,1,1,1,1,none,0
2025-12-04 18:03:08,CP-011,OCPP 2.0.1,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,invalid_chain,-7,1,1,1,1,certificate_error,1
2025-12-04 07:43:08,CP-040,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,valid,228,1,1,1,1,none,0
2025-12-04 18:08:08,CP-002,OCPP 2.0,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,0,256,256,valid,214,1,0,1,1,encryption_bypass,1
2025-12-04 20:01:08,CP-038,OCPP 2.0,DES,SSL 3.0,TLS_RSA_WITH_NULL_SHA,1,128,256,valid,223,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 08:36:08,CP-019,CAN-BUS,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,valid,75,1,1,1,1,none,0
2025-12-04 10:02:08,CP-024,OCPP 2.0.1,AES-128-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,521,verified,207,1,1,1,1,none,0
2025-12-04 07:46:08,CP-016,OCPP 2.0,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,256,valid,332,1,1,1,1,none,0
2025-12-04 05:42:08,CP-029,OCPP 2.0,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,521,verified,364,1,1,1,1,none,0
2025-12-04 18:18:08,CP-028,ISO 15118,RC4,SSL 3.0,TLS_RSA_WITH_RC4_128_SHA,1,112,256,valid,77,1,1,1,0,downgrade_attack,1
2025-12-04 11:22:08,CP-042,ISO 15118,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,verified,291,1,1,1,1,none,0
2025-12-04 07:50:08,CP-017,ISO 15118,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,521,valid,294,1,1,1,1,none,0
2025-12-04 13:20:08,CP-031,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,384,verified,287,1,1,1,1,none,0
2025-12-04 16:58:08,CP-013,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,invalid_chain,137,1,0,1,1,man_in_the_middle,1
2025-12-04 16:23:08,CP-004,OCPP 1.6,RC4,TLS 1.1,TLS_RSA_EXPORT_WITH_RC4_40_MD5,1,112,256,valid,327,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 11:14:08,CP-035,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,521,verified,80,1,1,1,1,none,0
2025-12-04 19:28:08,CP-044,OCPP 2.0,NONE,NONE,NONE,0,0,0,valid,214,0,0,1,0,plaintext_communication,1
2025-12-04 09:30:08,CP-006,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,384,valid,351,1,1,1,1,none,0
2025-12-04 04:37:08,CP-019,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,384,verified,116,1,1,1,1,none,0
2025-12-04 03:27:08,CP-017,CAN-BUS,AES-128-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,521,verified,94,1,1,1,1,none,0
2025-12-04 15:27:08,CP-009,CAN-BUS,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,0,256,256,valid,314,0,0,1,1,encryption_bypass,1
2025-12-04 10:53:08,CP-043,CAN-BUS,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,521,verified,350,1,1,1,1,none,0
2025-12-04 13:05:08,CP-022,OCPP 2.0.1,AES-128-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,384,valid,361,1,1,1,1,none,0
2025-12-04 03:40:08,CP-048,ISO 15118,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,verified,257,1,1,1,1,none,0
2025-12-04 14:33:08,CP-014,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,384,valid,151,1,1,1,1,none,0
2025-12-04 18:40:08,CP-039,ISO 15118,NONE,NONE,NONE,0,0,0,valid,287,0,0,1,0,plaintext_communication,1
2025-12-04 17:27:08,CP-033,OCPP 2.0,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,0,256,256,valid,281,1,0,1,1,encryption_bypass,1
2025-12-04 03:25:08,CP-019,ISO 15118,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,384,verified,147,1,1,1,1,none,0
2025-12-04 11:17:08,CP-014,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,valid,115,1,1,1,1,none,0
2025-12-04 14:19:08,CP-002,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,verified,83,1,1,1,1,none,0
2025-12-04 09:35:08,CP-043,CAN-BUS,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,valid,361,1,1,1,1,none,0
2025-12-04 17:07:08,CP-012,CAN-BUS,SHA1,TLS 1.0,TLS_RSA_EXPORT_WITH_RC4_40_MD5,1,40,112,valid,332,1,1,1,0,weak_cipher,1
2025-12-04 05:17:08,CP-013,OCPP 1.6,AES-128-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,384,verified,269,1,1,1,1,none,0
2025-12-04 18:07:08,CP-039,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,0,256,256,valid,138,0,0,1,1,encryption_bypass,1
2025-12-04 10:37:08,CP-050,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,521,valid,45,1,1,1,1,none,0
2025-12-04 13:19:08,CP-012,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,521,verified,215,1,1,1,1,none,0
2025-12-04 19:03:08,CP-012,OCPP 2.0,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,0,256,256,valid,170,0,0,1,1,encryption_bypass,1
2025-12-04 12:20:08,CP-031,OCPP 2.0,AES-128-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,256,verified,252,1,1,1,1,none,0
2025-12-04 12:06:08,CP-028,OCPP 1.6,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,384,valid,155,1,1,1,1,none,0
2025-12-04 06:15:08,CP-012,CAN-BUS,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,verified,308,1,1,1,1,none,0
2025-12-04 19:49:08,CP-042,ISO 15118,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,revoked,-7,1,1,1,1,certificate_error,1
2025-12-04 06:33:08,CP-007,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,256,valid,271,1,1,1,1,none,0
2025-12-04 11:38:08,CP-041,OCPP 1.6,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,valid,77,1,1,1,1,none,0
2025-12-04 05:00:08,CP-001,ISO 15118,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,521,valid,53,1,1,1,1,none,0
2025-12-04 05:52:08,CP-015,OCPP 2.0.1,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,verified,151,1,1,1,1,none,0
2025-12-04 06:18:08,CP-014,OCPP 1.6,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,256,verified,339,1,1,1,1,none,0
2025-12-04 04:38:08,CP-043,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,valid,91,1,1,1,1,none,0
2025-12-04 17:59:08,CP-022,ISO 15118,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,self_signed,-1,1,1,1,1,certificate_error,1
2025-12-04 12:32:08,CP-050,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,verified,206,1,1,1,1,none,0
2025-12-04 15:11:08,CP-031,OCPP 1.6,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,0,256,256,valid,205,0,0,1,1,encryption_bypass,1
2025-12-04 04:30:08,CP-028,OCPP 2.0.1,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,521,valid,293,1,1,1,1,none,0
2025-12-04 13:58:08,CP-046,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,valid,167,1,1,1,1,none,0
2025-12-04 10:39:08,CP-004,OCPP 2.0.1,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,valid,289,1,1,1,1,none,0
2025-12-04 19:33:08,CP-041,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,64,valid,348,1,1,0,0,key_management_issue,1
2025-12-04 08:53:08,CP-037,OCPP 2.0.1,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,384,valid,75,1,1,1,1,none,0
2025-12-04 13:54:08,CP-020,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,521,valid,181,1,1,1,1,none,0
2025-12-04 07:11:08,CP-042,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,521,valid,119,1,1,1,1,none,0
